subscription_id,user_id,plan_type,revenue,start_date
14145,30635,Quarterly,120,2023-05-31
14146,21508,Yearly,50,2024-03-22
14147,154,Yearly,400,2023-01-12
14148,9746,Quarterly,50,2023-12-31
14149,4989,Yearly,50,2023-10-27
14150,22557,Yearly,400,2023-05-18
14151,7787,Quarterly,50,2023-08-09
14152,10007,Quarterly,400,2024-01-26
14153,6101,Quarterly,50,2023-03-21
14154,10067,Quarterly,50,2024-07-14
14155,1667,Quarterly,120,2024-08-08
14156,27883,Yearly,50,2023-04-30
14157,8160,Monthly,50,2023-11-12
14158,26443,Monthly,400,2023-11-30
14159,30241,Yearly,400,2024-08-01
14160,24191,Monthly,120,2024-04-19
14161,21489,Quarterly,400,2023-11-20
14162,20956,Quarterly,50,2023-07-31
14163,24,Quarterly,120,2023-07-21
14164,11227,Yearly,50,2024-06-22
14165,337,Yearly,400,2023-11-17
14166,4917,Quarterly,50,2024-01-23
14167,5222,Monthly,50,2023-03-13
14168,24394,Monthly,50,2023-06-24
14169,27064,Quarterly,400,2024-05-02
14170,23979,Yearly,,2024-04-13
14171,16473,Monthly,50,2023-04-09
14172,27937,Yearly,400,2023-01-25
14173,27808,Quarterly,400,2024-06-14
14174,17994,Yearly,,2023-03-15
14175,30572,Monthly,400,2023-06-16
14176,25327,Quarterly,400,2023-05-19
14177,6839,Monthly,50,2023-03-18
14178,15193,Yearly,120,2023-06-11
14179,19318,Yearly,50,2023-04-19
14180,28897,Quarterly,400,2023-10-12
14181,22104,Yearly,120,2023-07-06
14182,16565,Yearly,400,2023-05-15
14183,19775,Monthly,50,2023-09-25
14184,2519,Quarterly,50,2024-06-18
14185,26429,Yearly,50,2024-06-21
14186,17317,Monthly,120,2023-08-03
14187,6271,Quarterly,120,2024-08-23
14188,26188,Monthly,120,2024-04-23
14189,2324,Quarterly,50,2023-11-22
14190,15127,Quarterly,50,2023-10-28
14191,5848,Quarterly,,2023-01-26
14192,15293,Yearly,50,2024-03-21
14193,20160,Quarterly,50,2024-05-15
14194,28264,Monthly,400,2023-07-28
14195,25351,Yearly,120,2023-06-11
14196,18822,Monthly,120,2023-10-17
14197,13437,Quarterly,400,2023-11-29
14198,21105,Yearly,50,2023-11-23
14199,16050,Yearly,400,2023-04-09
14200,30480,Monthly,50,2023-10-24
14201,16923,Quarterly,50,2023-09-06
14202,16978,Yearly,50,2023-05-01
14203,3002,Quarterly,120,2024-04-01
14204,2266,Yearly,50,2023-06-14
14205,13626,Yearly,50,2024-06-27
14206,26438,Yearly,400,2023-04-09
14207,21451,Yearly,400,2023-01-03
14208,25650,Quarterly,50,2023-06-03
14209,27206,Monthly,400,2023-06-25
14210,26679,Monthly,50,2023-12-05
14211,10508,Monthly,50,2023-07-11
14212,30586,Yearly,,2023-01-21
14213,4278,Monthly,400,2024-03-06
14214,28081,Monthly,50,2024-03-06
14215,6672,Quarterly,50,2024-03-02
14216,2724,Quarterly,50,2024-08-13
14217,16933,Quarterly,50,2023-08-01
14218,26868,Quarterly,400,2024-06-23
14219,17308,Monthly,120,2023-08-26
14220,15724,Monthly,,2023-07-28
14221,2385,Yearly,50,2023-04-24
14222,7257,Yearly,50,2023-03-27
14223,28439,Yearly,50,2024-05-25
14224,805,Yearly,50,2024-08-20
14225,25377,Monthly,120,2023-09-25
14226,25444,Monthly,50,2023-06-16
14227,19550,Yearly,120,2024-03-20
14228,72,Monthly,400,2023-01-30
14229,17985,Monthly,50,2023-05-06
14230,1079,Quarterly,50,2023-05-06
14231,22105,Monthly,,2023-09-28
14232,4112,Quarterly,50,2023-04-28
14233,12358,Yearly,400,2024-04-07
14234,25472,Yearly,50,2024-02-01
14235,18902,Quarterly,400,2024-07-04
14236,16901,Quarterly,400,2023-02-22
14237,5162,Quarterly,50,2024-04-23
14238,17757,Yearly,50,2023-06-17
14239,3711,Quarterly,50,2024-08-22
14240,2397,Monthly,400,2023-02-16
14241,17811,Monthly,120,2023-02-19
14242,792,Yearly,120,2024-05-07
14243,1892,Yearly,120,2023-09-17
14244,11338,Monthly,400,2024-06-07
14245,18015,Monthly,50,2023-04-02
14246,6314,Yearly,120,2023-10-11
14247,7702,Yearly,50,2024-06-02
14248,11720,Yearly,400,2023-05-22
14249,8057,Monthly,50,2024-03-24
14250,30751,Quarterly,400,2023-09-21
14251,25132,Quarterly,120,2023-09-06
14252,1784,Monthly,50,2024-08-22
14253,16924,Yearly,400,2023-07-28
14254,25564,Yearly,400,2023-03-06
14255,24116,Monthly,,2024-03-15
14256,20839,Monthly,400,2023-11-05
14257,19479,Quarterly,50,2023-04-14
14258,25363,Yearly,120,2024-03-16
14259,15214,Yearly,400,2023-09-03
14260,12278,Quarterly,50,2024-08-08
14261,10247,Quarterly,120,2023-09-25
14262,799,Monthly,,2023-10-07
14263,16352,Monthly,400,2023-01-23
14264,27327,Monthly,400,2023-01-08
14265,19883,Quarterly,400,2023-02-27
14266,8443,Yearly,120,2023-05-24
14267,13788,Quarterly,,2024-03-09
14268,10960,Monthly,,2023-01-22
14269,11982,Monthly,400,2024-06-24
14270,13590,Yearly,400,2024-04-08
14271,28912,Quarterly,400,2023-02-10
14272,30988,Monthly,400,2024-01-02
14273,22252,Quarterly,400,2023-01-08
14274,15915,Quarterly,120,2024-07-26
14275,10415,Quarterly,400,2024-04-05
14276,29777,Quarterly,120,2023-05-24
14277,9298,Monthly,120,2023-05-28
14278,33,Monthly,50,2024-03-19
14279,30173,Quarterly,120,2024-04-02
14280,27672,Yearly,50,2023-01-15
14281,9861,Quarterly,120,2023-12-14
14282,3756,Monthly,120,2023-11-25
14283,868,Quarterly,400,2023-02-10
14284,5766,Yearly,400,2024-08-11
14285,25923,Quarterly,50,2024-06-29
14286,27979,Monthly,50,2023-05-30
14287,6234,Yearly,50,2024-04-27
14288,18135,Yearly,120,2024-03-17
14289,22934,Monthly,120,2023-04-23
14290,13355,Yearly,120,2024-07-23
14291,25025,Yearly,50,2024-08-19
14292,1372,Monthly,50,2024-03-18
14293,14560,Monthly,120,2024-04-22
14294,20218,Monthly,50,2023-11-05
14295,23750,Quarterly,400,2023-03-22
14296,23525,Yearly,50,2023-11-10
14297,1315,Monthly,400,2023-09-12
14298,19087,Quarterly,400,2024-02-03
14299,30721,Monthly,50,2024-02-03
14300,19151,Yearly,400,2024-02-01
14301,14663,Yearly,,2023-06-27
14302,19970,Monthly,50,2023-10-21
14303,30968,Yearly,400,2023-02-08
14304,13036,Monthly,400,2023-06-08
14305,28784,Yearly,400,2023-11-22
14306,30838,Yearly,50,2023-10-04
14307,27802,Quarterly,120,2023-07-31
14308,22805,Yearly,120,2024-08-21
14309,29481,Quarterly,400,2024-06-25
14310,1568,Yearly,400,2023-10-21
14311,30398,Monthly,120,2023-07-31
14312,5024,Monthly,50,2024-05-05
14313,4353,Quarterly,400,2023-07-12
14314,30948,Yearly,400,2023-10-10
14315,7710,Quarterly,400,2024-08-22
14316,11847,Monthly,50,2024-08-23
14317,19126,Yearly,400,2024-06-19
14318,21565,Monthly,50,2024-03-01
14319,14822,Yearly,50,2024-02-23
14320,29203,Quarterly,400,2023-01-24
14321,28307,Quarterly,400,2023-05-19
14322,5353,Yearly,400,2024-07-19
14323,3246,Quarterly,120,2023-04-27
14324,1680,Monthly,50,2023-05-10
14325,22705,Monthly,120,2023-07-08
14326,1922,Monthly,50,2023-03-08
14327,9947,Monthly,120,2023-06-04
14328,5257,Yearly,50,2023-11-03
14329,26957,Monthly,50,2023-07-07
14330,13522,Yearly,400,2023-12-08
14331,20187,Monthly,120,2024-05-01
14332,1239,Yearly,400,2024-05-13
14333,13213,Yearly,50,2023-01-06
14334,28091,Yearly,400,2024-08-02
14335,9912,Quarterly,50,2023-04-21
14336,15263,Monthly,120,2023-01-07
14337,8172,Quarterly,50,2024-01-11
14338,18836,Quarterly,120,2023-02-20
14339,1381,Monthly,,2024-03-14
14340,20822,Quarterly,,2023-12-23
14341,19075,Yearly,50,2023-02-25
14342,16491,Quarterly,50,2023-05-09
14343,13040,Quarterly,50,2024-08-12
14344,88,Yearly,,2023-01-29
14345,26637,Quarterly,400,2024-05-23
14346,12123,Quarterly,400,2024-07-16
14347,20456,Monthly,400,2023-03-17
14348,1324,Quarterly,400,2023-02-03
14349,4376,Yearly,50,2024-01-06
14350,28190,Quarterly,50,2023-08-28
14351,14518,Yearly,400,2024-02-05
14352,426,Quarterly,50,2024-07-17
14353,15422,Quarterly,400,2023-10-24
14354,18679,Yearly,50,2023-05-24
14355,10913,Yearly,50,2023-10-07
14356,22587,Monthly,120,2023-11-11
14357,6817,Yearly,120,2023-06-05
14358,6678,Quarterly,120,2023-04-30
14359,6930,Quarterly,400,2023-03-26
14360,8905,Yearly,50,2023-06-17
14361,3720,Monthly,50,2023-07-28
14362,16410,Monthly,400,2024-06-02
14363,16164,Quarterly,120,2024-04-10
14364,4849,Monthly,120,2023-04-08
14365,2636,Quarterly,120,2023-01-16
14366,6112,Yearly,120,2024-04-06
14367,9092,Yearly,50,2023-12-26
14368,26237,Yearly,50,2023-06-01
14369,14950,Monthly,,2023-02-28
14370,11315,Yearly,120,2024-01-03
14371,19764,Quarterly,50,2024-01-24
14372,20328,Yearly,400,2023-08-03
14373,19620,Yearly,50,2024-02-23
14374,18447,Yearly,400,2023-01-19
14375,26124,Quarterly,120,2023-01-24
14376,16381,Monthly,120,2023-08-15
14377,4123,Quarterly,400,2024-04-13
14378,10333,Monthly,50,2024-08-12
14379,1729,Monthly,400,2023-03-30
14380,2648,Quarterly,120,2023-10-29
14381,10691,Yearly,120,2024-04-18
14382,11437,Yearly,50,2023-11-02
14383,8928,Yearly,50,2023-12-04
14384,4815,Monthly,50,2023-05-30
14385,10697,Quarterly,50,2024-01-06
14386,18428,Yearly,400,2023-09-18
14387,4175,Quarterly,120,2023-09-10
14388,6210,Yearly,50,2024-02-18
14389,12003,Quarterly,120,2024-07-17
14390,28861,Monthly,120,2023-09-21
14391,9795,Yearly,50,2023-08-06
14392,18461,Monthly,50,2023-10-26
14393,3328,Monthly,400,2023-08-17
14394,1603,Yearly,50,2023-10-21
14395,5001,Quarterly,120,2024-01-26
14396,23878,Monthly,50,2024-08-14
14397,24520,Yearly,50,2023-01-08
14398,2163,Yearly,400,2024-05-20
14399,6556,Monthly,50,2024-03-14
14400,3226,Quarterly,,2024-06-17
14401,16186,Monthly,400,2023-04-16
14402,6460,Quarterly,50,2024-03-15
14403,28580,Quarterly,50,2024-03-12
14404,16450,Quarterly,400,2023-12-24
14405,17216,Monthly,50,2024-07-06
14406,18348,Monthly,50,2023-04-27
14407,18163,Monthly,50,2024-04-02
14408,21854,Monthly,120,2023-03-17
14409,19414,Yearly,120,2024-05-25
14410,12761,Monthly,50,2024-02-17
14411,23685,Monthly,400,2024-04-12
14412,2081,Yearly,50,2024-03-05
14413,18605,Quarterly,400,2023-10-31
14414,110,Yearly,120,2023-08-08
14415,27840,Yearly,120,2023-08-15
14416,12384,Yearly,120,2023-07-23
14417,18697,Yearly,400,2024-06-20
14418,15085,Quarterly,120,2024-05-30
14419,21341,Yearly,120,2023-04-02
14420,18881,Yearly,120,2023-01-14
14421,24230,Yearly,400,2024-05-29
14422,14505,Yearly,400,2023-05-08
14423,1612,Yearly,400,2023-09-06
14424,11205,Monthly,400,2023-04-28
14425,5917,Yearly,120,2023-05-12
14426,14678,Yearly,120,2024-01-22
14427,8353,Quarterly,120,2024-02-24
14428,614,Quarterly,400,2024-06-08
14429,15479,Yearly,400,2024-08-01
14430,571,Monthly,120,2024-03-15
14431,3837,Quarterly,400,2023-05-10
14432,14814,Monthly,50,2024-04-24
14433,30503,Yearly,,2023-09-10
14434,15915,Yearly,120,2024-06-04
14435,22813,Yearly,400,2023-01-03
14436,21971,Monthly,50,2023-04-09
14437,24324,Quarterly,120,2024-07-10
14438,20417,Quarterly,120,2023-06-02
14439,16321,Quarterly,120,2023-11-07
14440,8867,Monthly,120,2024-03-04
14441,14628,Quarterly,50,2024-04-23
14442,19460,Yearly,400,2023-08-29
14443,4875,Yearly,120,2023-03-30
14444,27552,Monthly,400,2024-03-30
14445,28005,Yearly,400,2024-02-17
14446,7953,Quarterly,50,2023-06-03
14447,12064,Monthly,50,2023-12-05
14448,21156,Yearly,120,2023-03-27
14449,27646,Quarterly,50,2023-01-15
14450,27959,Yearly,50,2024-02-13
14451,25025,Monthly,50,2023-04-08
14452,13513,Quarterly,400,2024-01-09
14453,5136,Yearly,50,2024-03-14
14454,19148,Monthly,400,2023-07-15
14455,671,Yearly,50,2023-09-21
14456,29050,Yearly,50,2023-06-01
14457,30117,Yearly,400,2023-11-13
14458,2787,Monthly,120,2023-06-19
14459,21813,Quarterly,50,2023-11-14
14460,1039,Monthly,,2024-01-06
14461,22388,Quarterly,50,2023-11-24
14462,17464,Monthly,120,2023-05-18
14463,17374,Monthly,120,2023-02-22
14464,29073,Quarterly,400,2023-02-13
14465,14660,Quarterly,120,2023-04-29
14466,18302,Monthly,120,2023-04-11
14467,4459,Quarterly,120,2024-06-08
14468,1673,Yearly,50,2024-07-06
14469,29948,Monthly,50,2024-05-23
14470,22885,Quarterly,400,2023-12-14
14471,11764,Quarterly,120,2023-05-03
14472,16906,Yearly,50,2024-06-12
14473,1169,Yearly,120,2024-02-08
14474,16922,Monthly,50,2023-04-27
14475,12269,Quarterly,120,2024-05-11
14476,25321,Yearly,120,2023-10-05
14477,10032,Yearly,50,2023-07-20
14478,5910,Yearly,120,2023-07-31
14479,1149,Yearly,400,2023-02-18
14480,13125,Quarterly,50,2023-04-24
14481,20962,Monthly,50,2023-06-21
14482,23784,Yearly,50,2023-04-24
14483,6074,Monthly,120,2023-05-04
14484,25078,Yearly,50,2024-05-22
14485,17644,Monthly,120,2024-02-16
14486,20968,Yearly,50,2023-07-28
14487,322,Monthly,120,2023-11-30
14488,23737,Yearly,50,2024-05-04
14489,15363,Yearly,50,2023-12-10
14490,28062,Quarterly,400,2023-10-15
14491,16741,Monthly,120,2023-10-19
14492,28212,Quarterly,120,2023-03-10
14493,22011,Monthly,120,2024-01-23
14494,12111,Quarterly,50,2024-04-12
14495,18598,Quarterly,50,2024-02-16
14496,16997,Monthly,120,2024-02-02
14497,19487,Monthly,50,2023-11-04
14498,30388,Yearly,50,2023-08-30
14499,27941,Quarterly,400,2024-01-26
14500,18122,Monthly,,2023-11-18
14501,6056,Quarterly,120,2023-06-17
14502,15873,Monthly,50,2024-04-12
14503,20246,Monthly,120,2023-11-15
14504,11017,Monthly,50,2024-03-04
14505,14327,Monthly,50,2023-07-01
14506,18099,Quarterly,120,2023-02-15
14507,3558,Quarterly,120,2024-08-09
14508,9448,Yearly,400,2023-02-13
14509,19677,Quarterly,120,2023-06-08
14510,17163,Monthly,50,2023-10-17
14511,27465,Monthly,120,2024-06-13
14512,2274,Quarterly,120,2024-01-07
14513,6909,Monthly,400,2024-01-31
14514,18485,Yearly,50,2023-07-20
14515,3459,Monthly,400,2023-10-24
14516,2694,Quarterly,50,2023-01-17
14517,5473,Quarterly,50,2023-11-26
14518,22014,Yearly,120,2024-08-07
14519,13689,Monthly,400,2023-03-16
14520,10568,Monthly,50,2023-04-07
14521,30690,Yearly,50,2024-05-31
14522,19825,Monthly,120,2024-02-10
14523,10563,Monthly,400,2023-03-18
14524,21119,Yearly,50,2024-02-03
14525,28221,Monthly,400,2023-12-27
14526,8900,Quarterly,120,2024-03-30
14527,4898,Monthly,120,2024-05-06
14528,24963,Quarterly,,2023-11-05
14529,15531,Monthly,,2024-01-16
14530,26695,Yearly,120,2023-02-21
14531,1049,Yearly,120,2023-06-28
14532,1030,Yearly,120,2023-04-24
14533,22536,Yearly,400,2023-06-27
14534,23901,Quarterly,50,2023-12-16
14535,23930,Monthly,120,2023-06-21
14536,3253,Quarterly,50,2024-03-28
14537,14501,Quarterly,120,2024-01-31
14538,22827,Monthly,120,2023-02-14
14539,10050,Yearly,120,2023-08-26
14540,8555,Quarterly,50,2023-01-19
14541,3703,Quarterly,120,2024-05-05
14542,9091,Yearly,,2024-07-13
14543,23730,Monthly,120,2023-07-28
14544,8296,Monthly,120,2023-10-16
14545,26812,Yearly,400,2023-01-22
14546,8785,Monthly,50,2023-11-06
14547,28140,Quarterly,400,2024-08-05
14548,2146,Quarterly,120,2024-04-15
14549,2175,Yearly,50,2023-07-28
14550,21200,Monthly,50,2024-02-05
14551,18293,Quarterly,120,2023-11-20
14552,2137,Quarterly,,2024-08-20
14553,8123,Yearly,400,2024-06-16
14554,30762,Quarterly,400,2024-05-09
14555,15501,Yearly,120,2024-01-26
14556,262,Quarterly,50,2024-03-02
14557,8394,Quarterly,50,2024-07-06
14558,11345,Quarterly,400,2023-06-08
14559,26719,Monthly,400,2024-08-09
14560,18238,Yearly,50,2024-04-23
14561,22203,Yearly,400,2023-04-25
14562,19515,Quarterly,50,2023-05-14
14563,26992,Quarterly,400,2023-01-06
14564,21034,Quarterly,50,2023-08-06
14565,14900,Monthly,120,2024-08-01
14566,18927,Yearly,50,2024-07-15
14567,27765,Monthly,120,2024-07-10
14568,24087,Monthly,,2024-06-25
14569,26596,Monthly,120,2024-01-28
14570,26912,Yearly,120,2024-03-18
14571,25294,Monthly,50,2024-08-02
14572,29651,Yearly,50,2024-04-19
14573,16557,Yearly,50,2023-06-25
14574,569,Yearly,120,2023-05-23
14575,11516,Yearly,120,2023-07-19
14576,9858,Yearly,400,2023-09-15
14577,2302,Monthly,400,2023-07-24
14578,17948,Monthly,400,2023-10-10
14579,6018,Monthly,,2023-10-01
14580,16690,Monthly,120,2023-01-21
14581,23309,Monthly,400,2023-07-25
14582,30581,Monthly,50,2023-06-17
14583,14872,Quarterly,50,2023-10-23
14584,2035,Yearly,50,2023-11-23
14585,24378,Quarterly,400,2024-03-12
14586,24100,Monthly,120,2023-07-31
14587,4251,Monthly,50,2023-08-01
14588,10419,Monthly,50,2023-11-03
14589,25414,Monthly,50,2024-07-11
14590,22948,Quarterly,400,2024-04-18
14591,21520,Yearly,50,2023-03-08
14592,18542,Monthly,,2023-10-08
14593,627,Yearly,120,2023-04-10
14594,17913,Quarterly,50,2024-06-03
14595,25807,Yearly,,2023-10-05
14596,23607,Quarterly,120,2023-12-05
14597,7112,Monthly,120,2023-07-04
14598,3190,Yearly,120,2024-07-02
14599,1069,Monthly,50,2024-04-13
14600,28742,Yearly,400,2024-03-24
14601,11799,Quarterly,50,2023-03-16
14602,17179,Quarterly,120,2023-07-07
14603,7675,Monthly,50,2024-06-23
14604,19736,Yearly,400,2023-12-27
14605,24053,Yearly,,2023-09-29
14606,26305,Monthly,400,2024-04-23
14607,4012,Yearly,50,2024-02-09
14608,20055,Monthly,120,2023-09-11
14609,20700,Yearly,400,2023-08-05
14610,2237,Yearly,120,2023-03-02
14611,24594,Yearly,50,2023-01-03
14612,21053,Yearly,50,2023-08-01
14613,2933,Yearly,120,2023-10-25
14614,25757,Quarterly,400,2023-01-21
14615,7033,Monthly,400,2023-05-26
14616,12294,Monthly,50,2024-04-21
14617,27773,Quarterly,120,2023-04-27
14618,17574,Monthly,50,2024-01-31
14619,9207,Quarterly,120,2023-08-23
14620,12069,Quarterly,120,2023-09-14
14621,28840,Yearly,400,2024-02-01
14622,26054,Monthly,400,2023-10-19
14623,3631,Yearly,120,2024-07-07
14624,17141,Yearly,50,2024-02-18
14625,27860,Yearly,,2024-02-28
14626,11361,Monthly,,2024-05-09
14627,7100,Quarterly,400,2023-04-24
14628,165,Monthly,400,2023-05-05
14629,1111,Quarterly,50,2024-06-24
14630,16690,Yearly,50,2023-12-19
14631,11738,Yearly,50,2024-02-14
14632,19476,Yearly,400,2023-06-08
14633,15194,Quarterly,400,2023-09-24
14634,11601,Yearly,50,2023-07-21
14635,9998,Yearly,50,2023-11-24
14636,13380,Yearly,400,2024-06-15
14637,16564,Monthly,50,2023-05-21
14638,28128,Yearly,120,2023-07-21
14639,5298,Monthly,50,2023-10-26
14640,20485,Monthly,50,2024-07-14
14641,10980,Quarterly,400,2023-05-04
14642,16933,Quarterly,400,2023-10-02
14643,8351,Quarterly,50,2023-04-01
14644,28465,Yearly,,2023-10-14
14645,10244,Quarterly,50,2024-02-20
14646,4359,Quarterly,400,2023-08-26
14647,20204,Quarterly,50,2023-10-01
14648,21545,Monthly,50,2023-09-24
14649,4397,Quarterly,50,2023-07-27
14650,20379,Monthly,120,2023-08-14
14651,16930,Quarterly,120,2023-11-13
14652,16199,Yearly,120,2023-04-22
14653,28872,Yearly,120,2023-07-22
14654,17864,Monthly,400,2024-05-11
14655,9518,Yearly,400,2023-12-06
14656,25373,Yearly,120,2023-05-02
14657,985,Quarterly,120,2023-08-06
14658,12369,Quarterly,120,2024-02-03
14659,25817,Quarterly,50,2023-05-16
14660,170,Yearly,120,2024-04-07
14661,20274,Quarterly,400,2023-04-06
14662,6784,Quarterly,50,2023-10-02
14663,6364,Yearly,50,2024-06-02
14664,28655,Quarterly,400,2024-03-25
14665,10989,Yearly,50,2023-07-25
14666,658,Monthly,50,2023-10-28
14667,10237,Monthly,120,2024-07-13
14668,25690,Monthly,50,2023-12-04
14669,3259,Yearly,400,2023-09-28
14670,10726,Yearly,400,2023-03-18
14671,22682,Quarterly,50,2023-12-18
14672,8203,Yearly,50,2023-09-19
14673,12521,Monthly,400,2023-10-03
14674,8011,Quarterly,400,2024-04-28
14675,15608,Monthly,400,2023-08-21
14676,4762,Quarterly,120,2024-04-30
14677,483,Yearly,120,2023-01-02
14678,7628,Yearly,50,2023-08-13
14679,22304,Quarterly,,2024-04-08
14680,20890,Quarterly,400,2024-05-27
14681,27866,Quarterly,50,2023-10-29
14682,6967,Quarterly,120,2024-05-14
14683,16646,Monthly,120,2023-09-30
14684,7720,Quarterly,120,2024-04-19
14685,4734,Quarterly,400,2024-02-06
14686,6619,Yearly,400,2023-09-07
14687,20465,Yearly,,2024-07-12
14688,9687,Monthly,400,2024-08-20
14689,14639,Yearly,120,2024-05-24
14690,9445,Yearly,50,2023-10-01
14691,11520,Quarterly,120,2023-03-21
14692,25040,Yearly,400,2023-03-20
14693,13054,Yearly,120,2024-01-05
14694,8007,Yearly,120,2023-08-24
14695,11350,Monthly,400,2023-10-01
14696,12244,Monthly,120,2023-07-23
14697,19377,Monthly,,2024-04-14
14698,802,Yearly,50,2023-02-18
14699,27070,Monthly,120,2023-01-10
14700,19177,Quarterly,,2023-06-25
14701,9348,Yearly,120,2024-01-12
14702,5323,Quarterly,400,2023-09-12
14703,23133,Yearly,120,2024-08-02
14704,4227,Yearly,50,2023-10-18
14705,29022,Monthly,,2023-07-24
14706,27644,Monthly,50,2023-06-16
14707,19176,Monthly,120,2023-06-27
14708,27011,Quarterly,50,2024-05-06
14709,13780,Monthly,50,2023-02-13
14710,27229,Yearly,50,2024-06-01
14711,22270,Yearly,50,2023-05-27
14712,14578,Yearly,50,2023-08-03
14713,27087,Quarterly,400,2024-04-30
14714,23839,Yearly,120,2024-08-01
14715,14911,Yearly,50,2023-08-03
14716,1543,Quarterly,120,2024-08-19
14717,15365,Quarterly,50,2023-03-30
14718,1009,Quarterly,50,2023-12-04
14719,8989,Quarterly,50,2023-03-22
14720,5490,Quarterly,400,2024-02-17
14721,5556,Quarterly,120,2024-03-01
14722,4000,Quarterly,,2023-10-18
14723,2599,Yearly,120,2023-10-23
14724,10645,Monthly,400,2023-04-15
14725,24274,Monthly,400,2023-07-20
14726,25670,Yearly,120,2023-04-27
14727,28077,Yearly,120,2024-07-06
14728,21821,Monthly,400,2024-08-21
14729,28165,Yearly,120,2023-01-08
14730,25258,Yearly,50,2023-02-25
14731,26000,Quarterly,120,2024-06-04
14732,2673,Yearly,120,2023-02-09
14733,18262,Quarterly,50,2024-02-14
14734,8973,Monthly,120,2024-08-22
14735,11227,Quarterly,50,2024-07-23
14736,8802,Quarterly,50,2023-11-29
14737,17793,Monthly,400,2023-01-10
14738,22152,Yearly,120,2024-02-04
14739,19486,Monthly,,2023-04-14
14740,18726,Yearly,50,2023-06-01
14741,7593,Monthly,400,2023-06-02
14742,12374,Quarterly,120,2023-05-08
14743,20000,Quarterly,50,2024-02-13
14744,18058,Monthly,120,2023-05-13
14745,30744,Monthly,50,2024-01-15
14746,21464,Monthly,400,2024-04-15
14747,5924,Quarterly,120,2023-03-13
14748,22618,Monthly,120,2023-10-31
14749,7020,Monthly,50,2024-01-20
14750,19886,Yearly,120,2024-04-18
14751,8350,Monthly,50,2023-12-22
14752,16116,Quarterly,50,2023-05-02
14753,29906,Yearly,,2024-06-27
14754,23565,Monthly,50,2023-07-23
14755,16060,Yearly,400,2023-07-05
14756,3733,Yearly,400,2023-02-22
14757,15295,Quarterly,400,2023-07-25
14758,14786,Yearly,50,2023-09-19
14759,28373,Yearly,120,2024-01-09
14760,15596,Monthly,400,2023-01-03
14761,11600,Quarterly,120,2023-05-07
14762,19238,Yearly,400,2024-07-29
14763,13274,Quarterly,400,2023-04-20
